invoice_id,customer_id,product_id,quantity,invoice_date,unit_price,line_total
INV018371,C00452,P02512,7,2023-12-07,31.69,221.83
INV018372,C00452,P02415,22,2024-04-14,48.03,1056.66
INV018373,C00452,P04834,21,2025-08-31,28.95,607.95
INV018374,C00452,P02713,2,2023-07-10,12.44,24.88
INV018375,C00452,P00558,11,2024-04-21,60.57,666.27
INV018376,C00452,P02451,18,2024-02-24,41.75,751.50
INV018377,C00452,P02497,6,2025-03-05,30.31,181.86
INV018378,C00452,P02950,14,2024-05-04,367.01,5138.14
INV018379,C00452,P02858,24,2025-05-18,5.91,141.84
INV018380,C00452,P02624,18,2023-07-12,46.43,835.74
INV018381,C00452,P04836,25,2025-05-09,14.78,369.50
INV018382,C00452,P00918,12,2025-07-25,26.69,320.28
INV018383,C00452,P00674,3,2024-03-10,98.55,295.65
INV018384,C00452,P02961,11,2024-12-15,228.19,2510.09
INV018385,C00452,P00904,4,2023-08-19,19.40,77.60
INV018386,C00452,P02454,17,2024-07-15,42.26,718.42
INV018387,C00452,P02623,11,2024-04-18,41.11,452.21
INV018388,C00452,P02416,19,2024-05-09,29.08,552.52
INV018389,C00452,P02831,3,2025-07-17,4.02,12.06
INV018390,C00452,P01013,6,2024-06-15,125.68,754.08
INV018391,C00452,P02487,35,2023-07-31,52.27,1829.45
INV018392,C00453,P02701,19,2025-12-22,28.44,540.36
INV018393,C00453,P02744,7,2023-05-19,6.05,42.35
INV018394,C00453,P02953,3,2024-08-29,400.15,1200.45
INV018395,C00453,P02772,12,2025-11-15,21.44,257.28
INV018396,C00453,P02617,32,2025-07-13,80.87,2587.84
INV018397,C00453,P02466,24,2023-06-16,43.99,1055.76
INV018398,C00453,P02532,48,2023-08-08,23.05,1106.40
INV018399,C00453,P02930,6,2025-04-28,528.52,3171.12
INV018400,C00453,P02493,13,2024-11-01,40.49,526.37
INV018401,C00453,P02844,14,2023-03-03,11.18,156.52
INV018402,C00453,P02350,37,2023-08-25,48.58,1797.46
INV018403,C00453,P02330,10,2024-09-11,30.10,301.00
INV018404,C00453,P01206,9,2025-09-01,35.08,315.72
INV018405,C00453,P02808,13,2023-04-14,10.80,140.40
INV018406,C00453,P02302,16,2023-10-28,35.73,571.68
INV018407,C00453,P01262,22,2024-09-25,17.59,386.98
INV018408,C00453,P02687,16,2024-07-09,36.49,583.84
INV018409,C00453,P02405,6,2024-07-31,57.22,343.32
INV018410,C00453,P00642,2,2024-03-19,71.08,142.16
INV018411,C00453,P02785,12,2025-05-04,22.92,275.04
INV018412,C00453,P05140,2,2024-06-19,820.04,1640.08
INV018413,C00453,P04752,18,2025-07-06,12.95,233.10
INV018414,C00453,P02826,23,2024-08-06,3.79,87.17
INV018415,C00453,P02289,5,2025-06-26,54.50,272.50
INV018416,C00453,P02378,50,2025-06-18,40.27,2013.50
INV018417,C00453,P02621,33,2023-05-08,39.32,1297.56
INV018418,C00453,P02730,22,2023-02-16,20.44,449.68
INV018419,C00453,P04771,19,2023-07-19,78.27,1487.13
INV018420,C00453,P02756,18,2024-05-28,5.28,95.04
INV018421,C00453,P02487,15,2025-04-02,55.19,827.85
INV018422,C00453,P02885,17,2024-08-20,11.28,191.76
INV018423,C00453,P02753,21,2024-09-22,7.36,154.56
INV018424,C00453,P02352,40,2024-01-27,64.16,2566.40
INV018425,C00453,P02518,14,2025-08-31,59.54,833.56
INV018426,C00453,P02723,20,2025-10-11,8.05,161.00
INV018427,C00453,P02301,23,2024-05-28,26.44,608.12
INV018428,C00453,P02369,38,2024-07-18,35.02,1330.76
INV018429,C00453,P02858,2,2023-09-10,5.85,11.70
INV018430,C00453,P00667,11,2023-06-08,60.32,663.52
INV018431,C00453,P02901,13,2024-12-13,38.90,505.70
INV018432,C00453,P02548,49,2024-06-08,57.15,2800.35
INV018433,C00453,P02874,19,2024-04-19,11.43,217.17
INV018434,C00453,P02330,17,2025-06-24,28.80,489.60
INV018435,C00453,P02434,36,2025-08-07,44.19,1590.84
INV018436,C00453,P02800,17,2024-05-25,10.94,185.98
INV018437,C00453,P02310,5,2023-07-29,34.28,171.40
INV018438,C00453,P02872,9,2024-03-07,15.74,141.66
INV018439,C00453,P02777,7,2025-08-21,15.37,107.59
INV018440,C00453,P02680,19,2023-08-24,11.31,214.89
INV018441,C00453,P02788,19,2023-08-04,24.86,472.34
INV018442,C00453,P02934,7,2025-05-07,349.98,2449.86
INV018443,C00453,P02605,16,2024-07-02,68.00,1088.00
INV018444,C00453,P04694,17,2024-07-06,19.48,331.16
INV018445,C00453,P02331,30,2025-05-11,27.52,825.60
INV018446,C00453,P02870,12,2025-07-05,8.59,103.08
INV018447,C00453,P02347,5,2025-04-17,33.52,167.60
INV018448,C00453,P02536,38,2025-05-22,51.02,1938.76
INV018449,C00453,P02949,4,2024-03-02,187.11,748.44
INV018450,C00453,P02593,44,2024-11-24,29.19,1284.36
INV018451,C00453,P02423,19,2023-06-18,22.40,425.60
INV018452,C00453,P02743,17,2023-05-15,13.53,230.01
INV018453,C00453,P02925,23,2024-11-17,9.83,226.09
INV018454,C00453,P01125,4,2023-03-10,14.22,56.88
INV018455,C00453,P02607,7,2023-10-03,59.51,416.57
INV018456,C00453,P02359,12,2025-07-25,55.87,670.44
INV018457,C00453,P02875,7,2024-04-21,17.61,123.27
INV018458,C00453,P02500,16,2024-07-09,59.42,950.72
INV018459,C00453,P02696,18,2024-10-24,17.67,318.06
INV018460,C00453,P02850,10,2025-05-17,10.39,103.90
INV018461,C00453,P02780,18,2025-04-30,13.90,250.20
INV018462,C00453,P02441,11,2024-06-28,38.94,428.34
INV018463,C00453,P01135,25,2025-02-23,50.03,1250.75
INV018464,C00453,P04690,2,2024-09-28,15.00,30.00
INV018465,C00453,P00927,7,2024-04-20,16.48,115.36
INV018466,C00453,P02456,17,2023-03-15,42.31,719.27
INV018467,C00453,P02709,25,2024-11-26,11.61,290.25
INV018468,C00453,P02829,7,2023-06-27,7.40,51.80
INV018469,C00453,P02845,21,2024-07-23,11.53,242.13
INV018470,C00453,P02623,19,2024-07-04,42.85,814.15
INV018471,C00453,P02799,18,2024-07-06,21.90,394.20
INV018472,C00453,P04838,4,2025-04-21,23.09,92.36
INV018473,C00453,P02431,14,2023-07-03,25.50,357.00
INV018474,C00453,P02411,43,2025-12-10,34.27,1473.61
INV018475,C00453,P04725,2,2025-03-31,29.56,59.12
INV018476,C00453,P02674,21,2023-05-18,8.82,185.22
INV018477,C00453,P02907,5,2023-07-31,29.64,148.20
INV018478,C00453,P00803,20,2023-01-27,32.16,643.20
INV018479,C00453,P04827,12,2024-02-26,20.48,245.76
INV018480,C00453,P02954,14,2023-11-13,267.48,3744.72
INV018481,C00453,P02710,11,2024-07-12,24.85,273.35
INV018482,C00453,P01186,23,2023-08-10,78.57,1807.11
INV018483,C00453,P02647,5,2025-10-10,79.05,395.25
INV018484,C00453,P02935,11,2024-01-22,185.24,2037.64
INV018485,C00453,P02863,2,2024-08-08,13.71,27.42
INV018486,C00453,P02670,48,2024-11-05,35.25,1692.00
INV018487,C00453,P02769,23,2023-02-17,23.20,533.60
INV018488,C00454,P04717,22,2024-09-20,12.81,281.82
INV018489,C00454,P00097,3,2025-06-06,129.23,387.69
INV018490,C00454,P00166,5,2024-11-23,190.24,951.20
INV018491,C00454,P00119,5,2025-07-08,221.31,1106.55
INV018492,C00454,P04949,5,2024-03-02,8.72,43.60
INV018493,C00454,P04866,14,2024-07-29,10.44,146.16
INV018494,C00454,P04322,49,2024-08-07,7.52,368.48
INV018495,C00454,P04629,5,2025-04-12,13.41,67.05
INV018496,C00454,P04167,9,2025-03-10,56.98,512.82
INV018497,C00454,P05349,15,2025-06-10,51.63,774.45
INV018498,C00454,P05011,5,2023-02-18,7.07,35.35
INV018499,C00454,P04666,10,2025-10-24,44.91,449.10
INV018500,C00454,P00410,2,2024-03-07,188.04,376.08
INV018501,C00454,P00161,3,2024-10-03,314.71,944.13
INV018502,C00454,P05314,11,2023-04-26,72.08,792.88
INV018503,C00454,P04874,3,2024-12-03,17.60,52.80
INV018504,C00454,P00250,2,2024-03-31,151.09,302.18
INV018505,C00454,P04870,20,2024-01-31,5.30,106.00
INV018506,C00454,P04141,23,2023-07-14,37.22,856.06
INV018507,C00454,P00413,2,2025-07-18,183.47,366.94
INV018508,C00454,P04351,45,2023-08-09,18.14,816.30
INV018509,C00454,P04930,25,2024-07-07,22.26,556.50
INV018510,C00454,P05016,9,2024-09-13,9.65,86.85
INV018511,C00454,P04318,10,2023-03-08,9.50,95.00
INV018512,C00454,P05347,22,2023-09-30,58.77,1292.94
INV018513,C00454,P00026,3,2024-04-12,252.98,758.94
INV018514,C00454,P04535,13,2023-03-12,8.68,112.84
INV018515,C00454,P04397,18,2023-10-01,72.47,1304.46
INV018516,C00454,P04931,24,2024-12-23,11.94,286.56
INV018517,C00455,P04791,13,2023-05-06,79.38,1031.94
INV018518,C00455,P04617,39,2025-01-18,12.27,478.53
INV018519,C00455,P01522,84,2025-01-14,42.35,3557.40
INV018520,C00455,P00127,2,2023-06-30,115.21,230.42
INV018521,C00455,P00001,5,2025-04-14,119.81,599.05
INV018522,C00455,P05317,22,2024-06-01,82.16,1807.52
INV018523,C00455,P02050,81,2025-06-25,30.81,2495.61
INV018524,C00455,P00995,8,2024-06-21,52.20,417.60
INV018525,C00455,P05089,2,2023-08-11,329.73,659.46
INV018526,C00455,P00165,1,2025-03-29,184.26,184.26
INV018527,C00455,P01469,24,2023-06-23,42.97,1031.28
INV018528,C00455,P04194,20,2024-12-12,62.88,1257.60
INV018529,C00455,P01881,68,2024-12-06,116.14,7897.52
INV018530,C00455,P00057,5,2023-07-04,146.25,731.25
INV018531,C00455,P00345,4,2023-08-22,145.21,580.84
INV018532,C00455,P04682,2,2025-10-15,15.43,30.86
INV018533,C00455,P00063,3,2024-06-13,110.42,331.26
INV018534,C00455,P02171,43,2023-05-17,72.56,3120.08
INV018535,C00455,P01844,96,2023-07-31,54.22,5205.12
INV018536,C00455,P04441,12,2025-05-17,100.76,1209.12
INV018537,C00455,P04173,44,2024-02-24,63.78,2806.32
INV018538,C00455,P05334,5,2023-09-29,69.21,346.05
INV018539,C00455,P00206,3,2023-04-06,273.94,821.82
INV018540,C00455,P00891,16,2023-11-04,48.40,774.40
INV018541,C00455,P00983,14,2023-06-28,110.35,1544.90
INV018542,C00456,P03750,7,2025-03-11,71.01,497.07
INV018543,C00456,P03927,5,2025-03-10,68.54,342.70
INV018544,C00456,P04045,4,2024-05-07,112.89,451.56
INV018545,C00456,P03944,5,2024-04-01,113.70,568.50
INV018546,C00456,P01126,9,2023-04-02,30.29,272.61
INV018547,C00456,P03941,1,2025-09-21,164.61,164.61
INV018548,C00456,P03906,1,2025-09-24,171.19,171.19
INV018549,C00456,P03959,1,2023-05-09,199.51,199.51
INV018550,C00456,P03936,1,2023-04-02,155.71,155.71
INV018551,C00456,P00723,20,2024-06-20,15.66,313.20
INV018552,C00456,P00062,4,2023-10-01,67.13,268.52
INV018553,C00456,P04750,12,2024-06-08,14.36,172.32
INV018554,C00457,P03867,15,2023-03-28,8.06,120.90
INV018555,C00457,P00420,2,2023-06-28,443.04,886.08
INV018556,C00457,P05069,4,2023-09-15,111.61,446.44
INV018557,C00457,P00809,23,2023-08-29,66.44,1528.12
INV018558,C00457,P00005,1,2025-09-05,200.55,200.55
INV018559,C00457,P03660,13,2023-11-11,11.66,151.58
INV018560,C00457,P00851,13,2025-05-24,190.35,2474.55
INV018561,C00457,P04740,12,2023-04-25,28.44,341.28
INV018562,C00457,P03717,20,2023-06-14,45.49,909.80
INV018563,C00457,P00113,1,2023-11-21,241.47,241.47
INV018564,C00457,P00129,4,2024-07-05,121.26,485.04
INV018565,C00457,P03652,12,2023-11-06,26.12,313.44
INV018566,C00457,P05299,25,2024-09-08,22.27,556.75
INV018567,C00457,P03858,22,2025-07-01,16.89,371.58
INV018568,C00457,P03525,12,2025-08-21,21.14,253.68
INV018569,C00457,P03857,15,2025-02-01,8.44,126.60
INV018570,C00457,P03733,19,2023-07-10,41.64,791.16
INV018571,C00457,P03546,9,2023-07-04,22.21,199.89
INV018572,C00457,P00023,3,2023-10-28,175.16,525.48
INV018573,C00457,P00663,24,2025-07-05,93.21,2237.04
INV018574,C00457,P04822,22,2024-04-24,10.23,225.06
INV018575,C00457,P00544,23,2023-08-26,27.67,636.41
INV018576,C00457,P03810,8,2025-06-08,11.04,88.32
INV018577,C00457,P03712,17,2025-07-16,46.73,794.41
INV018578,C00457,P03656,14,2023-07-24,7.37,103.18
INV018579,C00457,P01184,3,2025-05-18,61.90,185.70
INV018580,C00457,P03809,2,2023-11-19,15.00,30.00
INV018581,C00457,P03519,20,2024-08-06,39.34,786.80
INV018582,C00457,P03791,11,2023-05-10,14.17,155.87
INV018583,C00457,P05346,14,2023-10-13,23.01,322.14
INV018584,C00457,P01139,24,2024-08-20,46.29,1110.96
INV018585,C00457,P04859,19,2023-06-06,34.33,652.27
INV018586,C00457,P04780,14,2023-05-06,81.22,1137.08
INV018587,C00457,P01045,12,2023-11-20,15.22,182.64
INV018588,C00457,P00232,1,2023-02-21,201.96,201.96
INV018589,C00457,P03618,14,2023-10-27,4.14,57.96
INV018590,C00457,P04788,22,2025-12-31,78.57,1728.54
INV018591,C00457,P03721,3,2024-09-17,48.74,146.22
INV018592,C00457,P03826,25,2025-12-18,7.71,192.75
INV018593,C00457,P03811,8,2025-07-07,8.30,66.40
INV018594,C00457,P05313,10,2025-07-30,26.54,265.40
INV018595,C00457,P00743,8,2025-07-19,37.43,299.44
INV018596,C00457,P03675,7,2023-05-02,22.25,155.75
INV018597,C00457,P03760,24,2024-05-15,66.71,1601.04
INV018598,C00457,P04689,11,2023-07-13,46.55,512.05
INV018599,C00457,P05302,3,2024-09-23,27.54,82.62
INV018600,C00457,P03675,16,2025-01-11,22.84,365.44
INV018601,C00457,P04769,19,2023-06-29,77.58,1474.02
INV018602,C00457,P03616,4,2025-10-15,6.58,26.32
INV018603,C00457,P00126,1,2025-05-01,108.93,108.93
INV018604,C00457,P00327,4,2024-06-29,150.68,602.72
INV018605,C00457,P03834,19,2024-06-25,7.84,148.96
INV018606,C00457,P01068,20,2023-03-06,21.39,427.80
INV018607,C00457,P05100,5,2024-07-19,237.11,1185.55
INV018608,C00457,P03558,3,2025-04-10,5.43,16.29
INV018609,C00457,P03645,11,2025-08-13,23.10,254.10
INV018610,C00457,P00391,2,2023-06-29,85.61,171.22
INV018611,C00457,P03665,17,2024-05-02,29.29,497.93
INV018612,C00457,P00113,5,2024-12-13,230.09,1150.45
INV018613,C00457,P04858,12,2024-05-15,27.27,327.24
INV018614,C00457,P00080,3,2025-03-03,66.48,199.44
INV018615,C00457,P03491,8,2024-06-09,156.43,1251.44
INV018616,C00457,P03832,22,2024-03-27,9.95,218.90
INV018617,C00457,P00927,22,2023-06-05,16.10,354.20
INV018618,C00457,P03832,11,2023-09-20,9.89,108.79
INV018619,C00457,P03817,3,2023-08-15,16.98,50.94
INV018620,C00457,P03662,8,2025-12-18,25.63,205.04
INV018621,C00457,P03628,18,2023-01-10,27.33,491.94
INV018622,C00457,P00219,5,2023-05-10,420.44,2102.20
INV018623,C00457,P03506,3,2025-08-18,152.32,456.96
INV018624,C00457,P01074,11,2023-07-11,18.92,208.12
INV018625,C00457,P00234,1,2023-03-02,200.58,200.58
INV018626,C00457,P03739,5,2025-06-18,32.21,161.05
INV018627,C00457,P00103,5,2024-08-01,200.74,1003.70
INV018628,C00457,P00544,23,2025-04-01,28.40,653.20
INV018629,C00457,P00138,3,2024-09-06,261.11,783.33
INV018630,C00457,P03714,10,2024-01-05,21.99,219.90
INV018631,C00457,P03679,12,2025-06-12,32.29,387.48
INV018632,C00457,P00071,1,2023-06-01,57.94,57.94
INV018633,C00457,P03633,20,2024-02-29,17.75,355.00
INV018634,C00457,P00697,13,2025-10-26,18.59,241.67
INV018635,C00457,P04803,24,2023-12-20,32.00,768.00
INV018636,C00457,P00253,5,2025-03-13,197.27,986.35
INV018637,C00457,P03515,20,2023-05-30,33.47,669.40
INV018638,C00457,P00144,2,2024-08-21,174.37,348.74
INV018639,C00457,P03634,21,2024-09-30,26.19,549.99
INV018640,C00457,P03626,8,2025-07-08,2.44,19.52
INV018641,C00457,P03856,20,2025-11-17,18.17,363.40
INV018642,C00457,P00492,1,2025-07-12,335.34,335.34
INV018643,C00457,P00642,3,2024-11-27,75.47,226.41
INV018644,C00457,P03537,15,2024-02-16,41.01,615.15
INV018645,C00457,P03669,9,2024-06-05,23.37,210.33
INV018646,C00458,P00300,2,2023-03-20,129.89,259.78
INV018647,C00458,P01639,40,2023-06-10,44.17,1766.80
INV018648,C00458,P00405,5,2025-05-28,156.17,780.85
INV018649,C00458,P01136,21,2024-04-19,29.73,624.33
INV018650,C00458,P04477,8,2023-05-26,105.69,845.52
INV018651,C00458,P01477,70,2025-09-25,40.55,2838.50
INV018652,C00458,P00501,10,2024-04-24,20.10,201.00
INV018653,C00458,P00044,2,2025-04-10,156.77,313.54
INV018654,C00458,P04183,14,2024-11-02,54.27,759.78
INV018655,C00458,P00186,2,2023-07-06,447.57,895.14
INV018656,C00458,P00379,5,2023-05-04,84.53,422.65
INV018657,C00459,P02353,44,2024-11-06,44.89,1975.16
INV018658,C00459,P02964,13,2023-08-15,325.75,4234.75
INV018659,C00459,P04705,9,2025-04-14,22.91,206.19
INV018660,C00459,P02345,20,2025-02-14,56.37,1127.40
INV018661,C00459,P02653,20,2024-09-08,86.64,1732.80
INV018662,C00459,P02926,10,2023-06-21,318.23,3182.30
INV018663,C00459,P02650,25,2025-08-29,75.58,1889.50
INV018664,C00459,P02735,23,2025-03-04,4.86,111.78
INV018665,C00459,P02484,12,2025-04-09,44.00,528.00
INV018666,C00459,P02423,37,2023-05-18,25.55,945.35
INV018667,C00459,P02791,11,2025-08-26,10.80,118.80
INV018668,C00459,P02808,7,2024-11-24,11.98,83.86
INV018669,C00459,P02788,4,2023-05-17,22.63,90.52
INV018670,C00459,P00970,22,2025-04-28,35.43,779.46
INV018671,C00459,P02637,42,2023-09-24,76.98,3233.16
INV018672,C00459,P02429,39,2024-05-29,35.72,1393.08
INV018673,C00459,P00833,14,2023-07-09,119.29,1670.06
INV018674,C00459,P02282,32,2024-05-27,59.06,1889.92
INV018675,C00459,P02511,31,2024-05-27,69.58,2156.98
INV018676,C00459,P02714,23,2023-04-27,13.16,302.68
INV018677,C00459,P02677,18,2024-08-14,36.46,656.28
INV018678,C00459,P02849,22,2023-10-28,15.35,337.70
INV018679,C00459,P02670,33,2025-08-07,38.78,1279.74
INV018680,C00459,P02538,44,2025-04-24,79.49,3497.56
INV018681,C00459,P02659,35,2024-01-09,40.35,1412.25
INV018682,C00459,P02416,19,2023-04-20,30.66,582.54
INV018683,C00459,P02895,16,2025-11-10,20.88,334.08
INV018684,C00459,P02466,27,2025-04-20,45.42,1226.34
INV018685,C00459,P02948,22,2025-05-26,472.48,10394.56
INV018686,C00459,P02306,37,2025-12-30,35.76,1323.12
INV018687,C00459,P02695,7,2024-10-05,18.61,130.27
INV018688,C00459,P02709,14,2025-07-03,13.17,184.38
INV018689,C00459,P02785,17,2024-06-30,20.81,353.77
INV018690,C00459,P02463,24,2025-11-02,20.33,487.92
INV018691,C00459,P02708,24,2024-07-11,26.76,642.24
INV018692,C00459,P02816,12,2023-12-02,9.23,110.76
INV018693,C00460,P02602,14,2024-04-24,54.81,767.34
INV018694,C00460,P04858,5,2023-09-20,29.10,145.50
INV018695,C00460,P00811,19,2024-11-13,72.82,1383.58
INV018696,C00460,P02779,11,2025-07-05,19.77,217.47
INV018697,C00460,P02384,12,2025-04-22,43.59,523.08
INV018698,C00460,P02824,13,2025-01-20,3.88,50.44
INV018699,C00460,P02442,35,2025-05-22,24.54,858.90
INV018700,C00460,P01121,20,2025-06-24,39.77,795.40
INV018701,C00460,P02676,9,2023-04-28,15.48,139.32
INV018702,C00460,P02917,4,2025-08-21,43.78,175.12
INV018703,C00460,P02609,40,2023-05-25,68.93,2757.20
INV018704,C00460,P02933,15,2024-06-15,249.00,3735.00
INV018705,C00460,P02921,10,2023-04-04,13.04,130.40
INV018706,C00460,P04761,15,2025-01-31,40.24,603.60
INV018707,C00460,P02448,6,2025-04-27,19.75,118.50
INV018708,C00460,P02522,26,2023-05-21,35.25,916.50
INV018709,C00460,P02618,19,2025-04-27,47.73,906.87
INV018710,C00460,P02359,49,2023-10-04,59.48,2914.52
INV018711,C00460,P02904,4,2025-01-03,26.41,105.64
INV018712,C00460,P02942,14,2023-05-19,190.59,2668.26
INV018713,C00460,P02748,19,2024-10-30,6.82,129.58
INV018714,C00460,P02539,42,2024-06-12,42.17,1771.14
INV018715,C00460,P02662,45,2023-09-06,75.57,3400.65
INV018716,C00460,P02881,24,2025-06-09,16.00,384.00
INV018717,C00460,P02552,22,2024-04-13,73.91,1626.02
INV018718,C00460,P02965,2,2023-04-21,321.69,643.38
INV018719,C00460,P02686,19,2023-08-21,13.69,260.11
INV018720,C00460,P02839,24,2024-07-11,6.68,160.32
INV018721,C00460,P02580,34,2023-05-23,48.37,1644.58
INV018722,C00460,P02848,9,2024-04-07,6.00,54.00
INV018723,C00460,P01046,22,2023-01-16,22.68,498.96
INV018724,C00460,P02783,2,2023-03-22,17.77,35.54
INV018725,C00460,P04811,12,2025-07-15,22.38,268.56
INV018726,C00460,P02946,11,2025-08-27,270.13,2971.43
INV018727,C00460,P02543,37,2024-06-22,32.43,1199.91
INV018728,C00460,P02399,15,2024-09-27,68.06,1020.90
INV018729,C00460,P02796,15,2023-10-07,27.25,408.75
INV018730,C00460,P02839,8,2024-03-25,6.56,52.48
INV018731,C00460,P02310,10,2025-04-11,34.36,343.60
INV018732,C00460,P01188,15,2023-02-07,71.35,1070.25
INV018733,C00460,P02751,5,2025-05-11,16.13,80.65
INV018734,C00460,P02473,50,2024-02-10,23.40,1170.00
INV018735,C00460,P00775,13,2024-08-18,17.53,227.89
INV018736,C00460,P04709,17,2024-10-28,20.56,349.52
INV018737,C00460,P02481,30,2023-08-09,65.31,1959.30
INV018738,C00460,P02814,6,2024-06-12,3.54,21.24
INV018739,C00460,P02414,37,2025-06-21,21.26,786.62
INV018740,C00460,P02408,35,2024-01-13,46.14,1614.90
INV018741,C00460,P02534,42,2025-03-01,52.91,2222.22
INV018742,C00460,P02891,13,2025-08-03,33.48,435.24
INV018743,C00461,P00630,18,2024-05-26,20.16,362.88
INV018744,C00461,P03665,20,2024-11-15,26.45,529.00
INV018745,C00461,P00309,5,2023-10-19,73.32,366.60
INV018746,C00461,P04006,1,2023-05-31,12.48,12.48
INV018747,C00461,P03571,6,2023-04-25,8.50,51.00
INV018748,C00461,P03928,1,2024-08-07,211.90,211.90
INV018749,C00461,P03918,1,2024-01-18,177.13,177.13
INV018750,C00461,P04802,18,2024-01-03,20.81,374.58
INV018751,C00461,P03912,5,2024-05-12,73.36,366.80
INV018752,C00461,P03557,9,2024-05-28,10.57,95.13
INV018753,C00461,P00411,2,2023-07-16,233.33,466.66
INV018754,C00461,P04030,3,2023-01-28,23.66,70.98
INV018755,C00461,P04742,18,2024-02-16,16.65,299.70
INV018756,C00461,P03913,1,2024-09-04,49.01,49.01
INV018757,C00461,P03866,3,2023-05-11,14.15,42.45
INV018758,C00461,P03674,10,2025-10-29,8.94,89.40
INV018759,C00461,P03729,6,2025-09-13,17.06,102.36
INV018760,C00461,P00063,5,2023-06-02,99.21,496.05
INV018761,C00462,P01378,81,2023-08-14,27.27,2208.87
INV018762,C00462,P01124,3,2025-03-09,41.50,124.50
INV018763,C00462,P00269,4,2023-10-11,85.90,343.60
INV018764,C00462,P01892,93,2023-12-09,106.35,9890.55
INV018765,C00462,P05075,1,2025-05-13,111.83,111.83
INV018766,C00462,P04542,8,2025-06-19,13.18,105.44
INV018767,C00462,P01468,72,2025-04-10,40.42,2910.24
INV018768,C00462,P02233,92,2023-12-14,14.33,1318.36
INV018769,C00462,P04238,11,2025-03-29,11.58,127.38
INV018770,C00462,P04586,47,2023-09-26,7.19,337.93
INV018771,C00462,P04832,17,2023-12-05,13.69,232.73
INV018772,C00462,P04439,29,2023-01-20,72.85,2112.65
INV018773,C00462,P01285,24,2025-02-21,22.30,535.20
INV018774,C00462,P00691,15,2023-03-02,83.76,1256.40
INV018775,C00462,P01094,17,2025-03-15,52.64,894.88
INV018776,C00462,P04246,20,2024-11-21,6.73,134.60
INV018777,C00462,P01026,7,2023-05-21,19.48,136.36
INV018778,C00462,P04842,15,2025-05-25,19.09,286.35
INV018779,C00462,P01613,25,2025-06-10,18.19,454.75
INV018780,C00462,P05078,2,2024-07-01,195.90,391.80
INV018781,C00462,P01076,10,2023-07-17,5.75,57.50
INV018782,C00462,P01866,57,2024-06-09,89.77,5116.89
INV018783,C00462,P01158,3,2023-08-20,69.18,207.54
INV018784,C00462,P00100,3,2023-10-07,159.11,477.33
INV018785,C00462,P00966,12,2023-08-27,53.26,639.12
INV018786,C00462,P05144,4,2024-07-05,621.78,2487.12
INV018787,C00462,P00519,23,2025-09-27,24.55,564.65
INV018788,C00462,P04303,9,2025-08-01,11.80,106.20
INV018789,C00462,P02015,48,2024-03-01,50.45,2421.60
INV018790,C00462,P04319,18,2023-05-01,8.32,149.76
INV018791,C00462,P00459,4,2025-06-21,325.18,1300.72
INV018792,C00462,P04531,6,2023-03-02,7.03,42.18
INV018793,C00462,P02101,47,2023-06-19,51.04,2398.88
INV018794,C00462,P01319,95,2024-05-08,73.36,6969.20
INV018795,C00462,P00654,25,2025-07-16,21.49,537.25
INV018796,C00462,P05355,4,2024-09-08,51.13,204.52
INV018797,C00462,P00502,3,2024-07-29,41.87,125.61
INV018798,C00462,P00053,4,2025-08-31,155.57,622.28
INV018799,C00462,P00089,3,2024-05-21,61.25,183.75
INV018800,C00462,P00373,1,2023-10-11,167.61,167.61
INV018801,C00462,P05349,14,2024-06-14,58.63,820.82
INV018802,C00462,P01007,7,2025-02-11,54.28,379.96
INV018803,C00462,P00647,23,2025-08-16,78.75,1811.25
INV018804,C00462,P04578,40,2023-10-30,10.79,431.60
INV018805,C00462,P04690,10,2024-05-01,13.83,138.30
INV018806,C00462,P00279,4,2023-05-24,118.93,475.72
INV018807,C00462,P01881,22,2024-07-17,108.65,2390.30
INV018808,C00462,P04760,7,2025-06-10,9.12,63.84
INV018809,C00462,P04729,17,2025-12-02,10.74,182.58
INV018810,C00462,P01025,7,2024-03-14,20.69,144.83
INV018811,C00462,P01173,7,2024-06-15,57.80,404.60
INV018812,C00462,P00593,25,2025-07-10,15.04,376.00
INV018813,C00462,P01824,44,2024-09-27,24.71,1087.24
INV018814,C00462,P00238,2,2025-09-05,222.11,444.22
INV018815,C00462,P00101,3,2025-05-05,216.24,648.72
INV018816,C00462,P00705,19,2024-07-24,28.39,539.41
INV018817,C00462,P04681,24,2025-08-21,35.98,863.52
INV018818,C00462,P00234,5,2024-05-28,213.97,1069.85
INV018819,C00462,P00048,3,2023-12-25,107.92,323.76
INV018820,C00462,P05302,9,2024-10-13,28.68,258.12
INV018821,C00462,P01661,87,2023-09-13,28.09,2443.83
INV018822,C00462,P02036,31,2024-05-21,62.53,1938.43
INV018823,C00462,P01156,25,2025-07-01,55.86,1396.50
INV018824,C00462,P04166,19,2023-04-10,37.13,705.47
INV018825,C00462,P00393,2,2023-12-27,58.49,116.98
INV018826,C00462,P00234,2,2023-01-02,199.15,398.30
INV018827,C00462,P00833,15,2024-10-04,108.49,1627.35
INV018828,C00462,P01420,80,2023-06-15,35.96,2876.80
INV018829,C00463,P00892,4,2023-07-05,28.91,115.64
INV018830,C00463,P00085,2,2024-09-21,152.10,304.20
INV018831,C00463,P04667,12,2023-08-20,29.39,352.68
